,CMPSI_NM,CMPSI_SCTIN_NM,소재지전체주소,상세영업상태명,lat,lon,kakao_score,지역
724,라포레캠핑장,일반야영장,충청남도 아산시 음봉면 삼거리 231-4,영업중,36.85,127.01,5.0,충청남도
725,래미안밸리캠핑장,일반야영장,전라북도 완주군 운주면 고당리 173번지,폐업,36.06,127.34,3.5,전라북도
726,래미안밸리캠핑장,일반야영장,전라북도 완주군 운주면 고당리 179,영업중,36.06,127.34,3.5,전라북도
727,래미안밸리캠핑장,일반야영장,전라북도 완주군 운주면 고당리 210-1,영업중,36.06,127.34,3.5,전라북도
728,랩도그빌애견캠핑장,자동차야영장,경기도 연천군 전곡읍 전곡리 42-3,영업중,38.01,127.08,0.0,경기도
729,러브팜캠핑장,자동차야영장,강원도 화천군 사내면 삼일리 168-4,영업중,38.06,127.53,2.7,강원도
730,러브팩토리펜션캠핑장,자동차야영장,강원도 정선군 남면 낙동리 620번지 -3,영업중,37.32,128.68,5.0,강원도
731,러브팩토리펜션캠핑장,자동차야영장,강원도 정선군 남면 낙동리 613,영업중,37.32,128.68,5.0,강원도
732,러브팩토리펜션캠핑장,자동차야영장,강원도 정선군 남면 낙동리 606-6,영업중,37.32,128.68,5.0,강원도
733,정선애 펜션 캠핑장,"자동차야영장,글램핑",강원도 정선군 남면 낙동리 620번지 -3,영업중,37.32,128.68,4.4,강원도
734,정선애 펜션 캠핑장,"자동차야영장,글램핑",강원도 정선군 남면 낙동리 613,영업중,37.32,128.68,4.4,강원도
735,정선애 펜션 캠핑장,"자동차야영장,글램핑",강원도 정선군 남면 낙동리 606-6,영업중,37.32,128.68,4.4,강원도
736,렛츠고 강화캠핑,일반야영장,인천광역시 강화군 화도면 장화리 946-18번지 외 3필지,영업중,37.62,126.41,5.0,인천광역시
737,로얄카바나,글램핑,경기도 연천군 연천읍 고문리 420-1번지,영업중,38.06,127.1,0.0,경기도
738,로하스 캠핑장,자동차야영장,경기도 연천군 중면 삼곶리 185,영업중,38.13,127.03,5.0,경기도
739,룩스글램핑앤팜,일반야영장,경상북도 안동시 도산면 토계리 595-1,영업중,36.75,128.84,3.7,경상북도
740,룰루랄라 캠핑장,일반야영장,경상북도 영덕군 창수면 미곡리 583번지,영업중,36.59,129.34,4.0,경상북도
741,리버 카라반,카라반,강원도 홍천군 북방면 노일리 548번지,영업중,37.67,127.74,2.0,강원도
742,리버 카라반,카라반,강원도 홍천군 북방면 노일리 590,영업중,37.67,127.74,2.0,강원도
743,바누글램핑,글램핑,강원도 홍천군 북방면 노일리 548번지,영업중,37.67,127.74,3.8,강원도
744,바누글램핑,글램핑,강원도 홍천군 북방면 노일리 590,영업중,37.67,127.74,3.8,강원도
745,리버힐즈 캠핑장,자동차야영장,강원도 영월군 무릉도원면 두산리 169-4,영업중,37.3,128.19,3.7,강원도
746,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 258-1,휴업,37.6,127.49,5.0,경기도
747,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 308-18,영업중,37.6,127.49,5.0,경기도
748,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 201-2,영업중,37.6,127.49,5.0,경기도
749,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 261-3,영업중,37.6,127.49,5.0,경기도
750,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 180-14번지,영업중,37.6,127.49,5.0,경기도
751,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 180-4,영업중,37.6,127.49,5.0,경기도
752,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 199번지,영업중,37.6,127.49,5.0,경기도
753,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 261-10,영업중,37.6,127.49,5.0,경기도
754,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 211-1번지,영업중,37.6,127.49,5.0,경기도
755,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 194,영업중,37.6,127.49,5.0,경기도
756,리스캐빈,자동차야영장,경기도 가평군 설악면 가일리 197,영업중,37.6,127.49,5.0,경기도
757,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 258-1,휴업,37.6,127.49,0,경기도
758,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 308-18,영업중,37.6,127.49,0,경기도
759,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 201-2,영업중,37.6,127.49,0,경기도
760,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 261-3,영업중,37.6,127.49,0,경기도
761,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 180-14번지,영업중,37.6,127.49,0,경기도
762,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 180-4,영업중,37.6,127.49,0,경기도
763,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 199번지,영업중,37.6,127.49,0,경기도
764,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 261-10,영업중,37.6,127.49,0,경기도
765,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 211-1번지,영업중,37.6,127.49,0,경기도
766,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 194,영업중,37.6,127.49,0,경기도
767,오카나간캠핑장,자동차야영장,경기도 가평군 설악면 가일리 197,영업중,37.6,127.49,0,경기도
768,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 258-1,휴업,37.6,127.49,3.0,경기도
769,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 308-18,영업중,37.6,127.49,3.0,경기도
770,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 201-2,영업중,37.6,127.49,3.0,경기도
771,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 261-3,영업중,37.6,127.49,3.0,경기도
772,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 180-14번지,영업중,37.6,127.49,3.0,경기도
773,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 180-4,영업중,37.6,127.49,3.0,경기도
774,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 199번지,영업중,37.6,127.49,3.0,경기도
775,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 261-10,영업중,37.6,127.49,3.0,경기도
776,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 211-1번지,영업중,37.6,127.49,3.0,경기도
777,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 194,영업중,37.6,127.49,3.0,경기도
778,푸른숲캠핑장,자동차야영장,경기도 가평군 설악면 가일리 197,영업중,37.6,127.49,3.0,경기도
779,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 258-1,휴업,37.6,127.49,2.4,경기도
780,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 308-18,영업중,37.6,127.49,2.4,경기도
781,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 201-2,영업중,37.6,127.49,2.4,경기도
782,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 261-3,영업중,37.6,127.49,2.4,경기도
783,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 180-14번지,영업중,37.6,127.49,2.4,경기도
784,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 180-4,영업중,37.6,127.49,2.4,경기도
785,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 199번지,영업중,37.6,127.49,2.4,경기도
786,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 261-10,영업중,37.6,127.49,2.4,경기도
787,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 211-1번지,영업중,37.6,127.49,2.4,경기도
788,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 194,영업중,37.6,127.49,2.4,경기도
789,개울가오토캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 197,영업중,37.6,127.49,2.4,경기도
790,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 258-1,휴업,37.6,127.49,0,경기도
791,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 308-18,영업중,37.6,127.49,0,경기도
792,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 201-2,영업중,37.6,127.49,0,경기도
793,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 261-3,영업중,37.6,127.49,0,경기도
794,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 180-14번지,영업중,37.6,127.49,0,경기도
795,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 180-4,영업중,37.6,127.49,0,경기도
796,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 199번지,영업중,37.6,127.49,0,경기도
797,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 261-10,영업중,37.6,127.49,0,경기도
798,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 211-1번지,영업중,37.6,127.49,0,경기도
799,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 194,영업중,37.6,127.49,0,경기도
800,은석캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 197,영업중,37.6,127.49,0,경기도
801,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 258-1,휴업,37.6,127.49,1.8,경기도
802,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 308-18,영업중,37.6,127.49,1.8,경기도
803,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 201-2,영업중,37.6,127.49,1.8,경기도
804,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 261-3,영업중,37.6,127.49,1.8,경기도
805,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 180-14번지,영업중,37.6,127.49,1.8,경기도
806,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 180-4,영업중,37.6,127.49,1.8,경기도
807,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 199번지,영업중,37.6,127.49,1.8,경기도
808,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 261-10,영업중,37.6,127.49,1.8,경기도
809,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 211-1번지,영업중,37.6,127.49,1.8,경기도
810,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 194,영업중,37.6,127.49,1.8,경기도
811,홀리데이캠핑장,"일반야영장,자동차야영장",경기도 가평군 설악면 가일리 197,영업중,37.6,127.49,1.8,경기도
812,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 258-1,휴업,37.6,127.49,0,경기도
813,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 308-18,영업중,37.6,127.49,0,경기도
814,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 201-2,영업중,37.6,127.49,0,경기도
815,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 261-3,영업중,37.6,127.49,0,경기도
816,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 180-14번지,영업중,37.6,127.49,0,경기도
817,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 180-4,영업중,37.6,127.49,0,경기도
818,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 199번지,영업중,37.6,127.49,0,경기도
819,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 261-10,영업중,37.6,127.49,0,경기도
820,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 211-1번지,영업중,37.6,127.49,0,경기도
821,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 194,영업중,37.6,127.49,0,경기도
822,유명한캠핑장,일반야영장,경기도 가평군 설악면 가일리 197,영업중,37.6,127.49,0,경기도
823,리앤파크,"일반야영장,글램핑",충청북도 영동군 황간면 용암리 642번지,영업중,36.26,127.86,0.0,충청북도
824,마글램핑장,글램핑,부산광역시 강서구 범방동 1833,폐업,35.15,128.88,0,부산광역시
825,마대산장 캠핑장,자동차야영장,강원도 영월군 김삿갓면 대야리 116-3,폐업,37.11,128.56,0,강원도
826,마루노리,자동차야영장,강원도 원주시 지정면 판대리 427번지,영업중,37.38,127.79,2.7,강원도
827,마루펜션 캠핑장,자동차야영장,강원도 영월군 주천면 판운리 90-2번지,영업중,37.3,128.34,3.4,강원도
828,마리원관광농원캠핑장,일반야영장,인천광역시 강화군 길상면 장흥리 206-3번지,영업중,37.62,126.51,3.6,인천광역시
829,마운틴 캠핑장,자동차야영장,울산광역시 북구 대안동 760-15,휴업,35.67,129.4,3.0,울산광역시
830,마음이 머무는 곳,자동차야영장,강원도 화천군 사내면 광덕리 465-6번지,영업중,38.08,127.49,0.0,강원도
831,마이산 풍혈냉천 캠핑장,"일반야영장,글램핑",전라북도 진안군 성수면 용포리 189-24번지,영업중,35.72,127.3,5.0,전라북도
832,마이웨이 리조트 관광,"일반야영장,글램핑",경상남도 밀양시 산외면 엄광리 1198-1,영업중,35.54,128.8,1.6,경상남도
833,만리포몰디브,일반야영장,충청남도 태안군 소원면 의항리 977-3,영업중,36.8,126.15,0.0,충청남도
834,만리포몰디브,일반야영장,충청남도 태안군 소원면 의항리 978-36번지,직권말소,36.8,126.15,0.0,충청남도
835,만리포미소카라반,"일반야영장,카라반",충청남도 태안군 소원면 모항리 442-3,영업중,36.78,126.14,2.7,충청남도
836,만리포미소카라반,"일반야영장,카라반",충청남도 태안군 소원면 모항리 466-22,영업중,36.78,126.14,2.7,충청남도
